Grid_ID,UnitName,Year,Week,Week1,Week2,Week3,Week4,Target
1295_7754,Basaveshwara Nagar PS,2022,9,1,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,11,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,11,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,11,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,14,1,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2022,14,1,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2022,15,1,1,2,1,1
1295_7754,Basaveshwara Nagar PS,2022,15,1,2,1,2,0
1295_7754,Basaveshwara Nagar PS,2022,16,2,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2022,16,1,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,16,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,17,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,18,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,19,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,20,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,22,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,24,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,25,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,26,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,28,1,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2022,29,1,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2022,33,1,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2022,34,1,2,1,1,1
1295_7754,Basaveshwara Nagar PS,2022,37,2,1,1,3,0
1295_7754,Basaveshwara Nagar PS,2022,38,1,1,3,1,1
1295_7754,Basaveshwara Nagar PS,2022,41,1,3,1,2,0
1295_7754,Basaveshwara Nagar PS,2022,41,3,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2022,42,1,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,43,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2022,44,1,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2022,47,1,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2022,50,1,1,2,1,1
1295_7754,Basaveshwara Nagar PS,2022,51,1,2,1,2,1
1295_7754,Basaveshwara Nagar PS,2022,51,2,1,2,2,0
1295_7754,Basaveshwara Nagar PS,2023,7,1,2,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,9,2,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,12,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,13,1,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,16,1,1,1,2,1
1295_7754,Basaveshwara Nagar PS,2023,17,1,1,2,2,0
1295_7754,Basaveshwara Nagar PS,2023,18,1,2,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,20,2,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,21,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,21,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,22,1,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,24,1,1,1,2,1
1295_7754,Basaveshwara Nagar PS,2023,25,1,1,2,2,0
1295_7754,Basaveshwara Nagar PS,2023,26,1,2,2,1,1
1295_7754,Basaveshwara Nagar PS,2023,27,2,2,1,2,0
1295_7754,Basaveshwara Nagar PS,2023,29,2,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,30,1,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,31,2,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,32,1,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2023,33,1,1,2,1,1
1295_7754,Basaveshwara Nagar PS,2023,35,1,2,1,2,1
1295_7754,Basaveshwara Nagar PS,2023,36,2,1,2,2,0
1295_7754,Basaveshwara Nagar PS,2023,36,1,2,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,37,2,2,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,38,2,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2023,39,1,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,40,1,2,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,40,2,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2023,42,1,1,2,1,1
1295_7754,Basaveshwara Nagar PS,2023,43,1,2,1,2,1
1295_7754,Basaveshwara Nagar PS,2023,45,2,1,2,3,1
1295_7754,Basaveshwara Nagar PS,2023,46,1,2,3,2,0
1295_7754,Basaveshwara Nagar PS,2023,47,2,3,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,48,3,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,48,2,1,1,1,1
1295_7754,Basaveshwara Nagar PS,2023,50,1,1,1,2,0
1295_7754,Basaveshwara Nagar PS,2023,50,1,1,2,1,0
1295_7754,Basaveshwara Nagar PS,2023,51,1,2,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,51,2,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,51,1,1,1,1,0
1295_7754,Basaveshwara Nagar PS,2023,52,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,8,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,10,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,12,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2017,15,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2017,16,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2017,18,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2017,18,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,19,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,26,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,36,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,38,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,40,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,42,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,45,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,47,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2017,49,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2017,50,1,1,1,3,0
1295_7755,Kempegowda Nagar PS,2017,50,1,1,3,1,0
1295_7755,Kempegowda Nagar PS,2018,3,1,3,1,1,0
1295_7755,Kempegowda Nagar PS,2018,6,3,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,8,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,9,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2018,16,1,1,1,2,1
1295_7755,Kempegowda Nagar PS,2018,16,1,1,2,2,0
1295_7755,Kempegowda Nagar PS,2018,18,1,2,2,1,0
1295_7755,Kempegowda Nagar PS,2018,21,2,2,1,1,0
1295_7755,Kempegowda Nagar PS,2018,23,2,1,1,1,1
1295_7755,Kempegowda Nagar PS,2018,24,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2018,24,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2018,24,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2018,25,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,26,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,27,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,29,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,29,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,30,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2018,33,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2018,33,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2018,33,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2018,35,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,36,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,36,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,37,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,38,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,38,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,40,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2018,41,1,1,1,2,1
1295_7755,Kempegowda Nagar PS,2018,41,1,1,2,2,0
1295_7755,Kempegowda Nagar PS,2018,42,1,2,2,1,2
1295_7755,Kempegowda Nagar PS,2018,42,2,2,1,4,0
1295_7755,Kempegowda Nagar PS,2018,43,2,1,4,1,0
1295_7755,Kempegowda Nagar PS,2018,44,1,4,1,1,0
1295_7755,Kempegowda Nagar PS,2018,45,4,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,48,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,49,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,51,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2018,52,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,2,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,2,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,2,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,3,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,4,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,6,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,6,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,9,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,10,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,10,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,13,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,24,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,25,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,29,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,34,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,35,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,38,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,42,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,45,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,49,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2019,50,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,1,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,2,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,4,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,12,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,18,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,19,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,21,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,23,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,23,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,33,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,35,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2020,37,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2020,38,1,1,2,1,1
1295_7755,Kempegowda Nagar PS,2020,39,1,2,1,2,0
1295_7755,Kempegowda Nagar PS,2020,43,2,1,2,1,0
1295_7755,Kempegowda Nagar PS,2020,46,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2020,47,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2020,52,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2021,23,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2021,32,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2021,35,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,3,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,5,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,7,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,8,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,9,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,10,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,12,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,12,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,13,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,13,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,14,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,14,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2022,17,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2022,22,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2022,23,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2022,23,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,24,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,25,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,26,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,26,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,28,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,29,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,30,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2022,32,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2022,34,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2022,35,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2022,37,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,37,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,39,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,39,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2022,45,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2022,46,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2023,2,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2023,4,1,2,1,1,0
1295_7755,Kempegowda Nagar PS,2023,4,2,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,11,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,12,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,16,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,21,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,22,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,24,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,29,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,34,1,1,1,1,1
1295_7755,Kempegowda Nagar PS,2023,35,1,1,1,2,0
1295_7755,Kempegowda Nagar PS,2023,36,1,1,2,1,0
1295_7755,Kempegowda Nagar PS,2023,37,1,2,1,1,2
1295_7755,Kempegowda Nagar PS,2023,38,2,1,1,4,0
1295_7755,Kempegowda Nagar PS,2023,39,1,1,4,1,0
1295_7755,Kempegowda Nagar PS,2023,40,1,4,1,1,0
1295_7755,Kempegowda Nagar PS,2023,42,4,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,44,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,46,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,47,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,48,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,49,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,50,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,50,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,51,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,51,1,1,1,1,0
1295_7755,Kempegowda Nagar PS,2023,51,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,9,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,11,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2016,21,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2016,21,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2016,22,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,23,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,25,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,38,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,40,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,40,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,42,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,44,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,44,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,46,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,47,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,50,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2016,52,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,5,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,10,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2017,11,1,1,1,2,1
1295_7756,Kumaraswamy Layout PS,2017,13,1,1,2,2,0
1295_7756,Kumaraswamy Layout PS,2017,17,1,2,2,1,0
1295_7756,Kumaraswamy Layout PS,2017,17,2,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,18,2,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2017,19,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2017,21,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2017,25,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,25,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,26,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2017,28,1,1,1,3,0
1295_7756,Kumaraswamy Layout PS,2017,29,1,1,3,1,0
1295_7756,Kumaraswamy Layout PS,2017,29,1,3,1,1,1
1295_7756,Kumaraswamy Layout PS,2017,31,3,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2017,35,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2017,37,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,38,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,38,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,39,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2017,41,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2017,43,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2017,44,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,46,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,46,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,47,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,51,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2017,52,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,1,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,3,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,5,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,5,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,10,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2018,10,1,1,1,3,0
1295_7756,Kumaraswamy Layout PS,2018,12,1,1,3,1,0
1295_7756,Kumaraswamy Layout PS,2018,15,1,3,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,16,3,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,17,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,18,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,23,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,26,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,27,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,29,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,31,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,32,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2018,34,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2018,36,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2018,37,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,38,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,39,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,42,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,44,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,45,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,49,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2018,51,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,1,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,2,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2019,3,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2019,6,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2019,7,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,12,2,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2019,17,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2019,19,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2019,21,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,24,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,27,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,29,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,32,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,32,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,34,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,35,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,36,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,39,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,41,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,43,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,45,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2019,45,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2019,46,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2019,47,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2020,3,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,4,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,6,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,7,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,7,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,9,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,10,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,15,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,18,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,19,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,22,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,23,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,24,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,29,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,33,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2020,33,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2020,35,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2020,36,1,2,1,1,1
1295_7756,Kumaraswamy Layout PS,2020,36,2,1,1,3,0
1295_7756,Kumaraswamy Layout PS,2020,37,1,1,3,1,1
1295_7756,Kumaraswamy Layout PS,2020,38,1,3,1,3,1
1295_7756,Kumaraswamy Layout PS,2020,39,3,1,3,2,1
1295_7756,Kumaraswamy Layout PS,2020,41,1,3,2,2,0
1295_7756,Kumaraswamy Layout PS,2020,45,3,2,2,1,0
1295_7756,Kumaraswamy Layout PS,2020,46,2,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,47,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,48,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2020,49,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2020,52,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2020,52,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2021,1,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,1,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,3,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2021,4,1,1,1,3,0
1295_7756,Kumaraswamy Layout PS,2021,5,1,1,3,1,0
1295_7756,Kumaraswamy Layout PS,2021,6,1,3,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,7,3,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,9,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,12,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,14,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,17,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2021,18,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2021,20,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2021,21,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,24,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,25,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,27,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,28,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,32,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,32,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,33,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,35,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,36,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,44,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,48,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,49,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2021,49,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,3,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,6,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,7,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,8,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,12,1,1,1,1,1
1295_7756,Kumaraswamy Layout PS,2022,14,1,1,1,2,0
1295_7756,Kumaraswamy Layout PS,2022,17,1,1,2,1,0
1295_7756,Kumaraswamy Layout PS,2022,18,1,2,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,18,2,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,18,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,19,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,19,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,21,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,21,1,1,1,1,0
1295_7756,Kumaraswamy Layout PS,2022,21,1,1,1,1,0
