Grid_ID,UnitName,Village_Area_Name
7745_1240,Kumaraswamy Layout Traffic PS,KEMPAIAH LAYOUT
7745_1303,Sanjay Nagar PS,ASHRAMA COLONY
7746_1290,Kengeri PS,KENGERI
7747_1290,Kengeri PS,KENGERI
7747_1291,Kengeri PS,MANASALAYOUT
7748_1219,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7748_1290,Kengeri PS,KENGERI
7748_1291,Kengeri PS,KENGERI
7748_1292,Kengeri PS,SHIRKE APPARTMENTS
7748_1294,Jnanabharathi PS,PAPAREDDYPALY
7748_1302,Peenya PS,Karihobhanahalli
7748_1303,Peenya PS,Karihobhanahalli
7748_1304,Peenya PS,Karihobhanahalli
7748_1308,Soladevanahalli PS,CHIKKABANAVARA
7749_1290,Kengeri PS,CHANNASANDRA
7749_1291,Kengeri PS,CHANNASANDRA
7749_1292,Kengeri PS,SHIRKE APPARTMENTS
7749_1293,Kengeri PS,SHIRKE APPARTMENTS
7749_1294,Jnanabharathi PS,JNANAGANGANAGARA
7749_1295,Jnanabharathi PS,MALAGALA VILLAGE
7749_1296,Jnanabharathi PS,VINAYAKA LAYOUT
7749_1302,Peenya PS,Chokkasandra
7749_1303,Peenya PS,Chokkasandra
7749_1304,Peenya PS,Karihobhanahalli
7749_1306,Peenya Traffic PS,T DASARAHALLI
7750_1290,Kengeri PS,KENGERI
7750_1291,Kengeri PS,CHANNASANDRA
7750_1295,Jnanabharathi PS,NAGARABAVI VILLAGE
7750_1298,Kamakshipalya PS,KAMAKSHIPALYA
7750_1299,Kamakshipalya PS,SUMANAHALLY KOTTIGEPALYA
7750_1300,Rajagopal Nagar PS,HEGGANAHALLI
7750_1301,Rajagopal Nagar PS,PEENYA INDUSTRIAL AREA
7750_1302,Peenya PS,Nelagadranahalli
7750_1303,Peenya PS,Chokkasandra
7750_1304,Peenya Traffic PS,T DASARAHALLI
7750_1305,Peenya PS,T.Dasarahalli
7750_1306,Bagalagunte PS,BAGALAGUNTE
7750_1307,Soladevanahalli PS,HESARUGHATTA
7750_1395,Kamakshipalya PS,SUMANAHALLY KOTTIGEPALYA
7750_7750,Peenya PS,Havanru Badavane
7751_1293,Byatarayanapura  PS,PANTHRAPALYA
7751_1295,Jnanabharathi PS,ANNAPURNESHWARI NAGARA
7751_1298,Jnanabharathi PS,MALAGALA VILLAGE
7751_1300,Rajagopal Nagar PS,HEGGANAHALLI
7751_1302,Peenya Traffic PS,T DASARAHALLI
7751_1303,Peenya PS,Chokkasandra
7751_1304,Peenya PS,Chokkasandra
7751_1305,Peenya PS,T.Dasarahalli
7751_1307,Soladevanahalli PS,SILUVEPURA
7751_1308,Soladevanahalli PS,TARABANA HALLI
7751_7751,Peenya PS,Peenya Village
7752_1290,Banashankari PS,Raghavendra Matta
7752_1293,Byatarayanapura  PS,PANTHRAPALYA
7752_1294,Byatarayanapura  PS,PANTHRAPALYA
7752_1295,Chandra Layout PS,CANARA BANK COLONY
7752_1296,Vijayanagar PS,BINNY LAYOUT
7752_1297,Vijayanagar PS,PRASANTHANAGARA
7752_1298,Kamakshipalya PS,K.H.B.COLONY
7752_1299,Basaveshwara Nagar PS,BEML LAYOUT
7752_1300,Rajagopal Nagar PS,Chamundipura
7752_1301,Nandini Layout PS,Preethi Nagar
7752_1302,R.M.C. Yard PS,S R S Road
7752_1303,R.M.C. Yard PS,S R S Road
7752_1304,Gangammana Gudi PS,SIDDARTHANAGAR PEENYA PLANTATION
7752_1305,Peenya PS,T.Dasarahalli
7752_1306,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
7752_1307,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
7752_1352,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
7752_6931,Byatarayanapura  PS,ATHMAJYOTHI NAGAR
7752_7752,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
7752_7795,Chandra Layout PS,INDIRA COLONY
7753_1289,Subramanyapura PS,CHIKKALLASANDRA
7753_1290,Kumaraswamy Layout Traffic PS,A.G.S.LAYOUT
7753_1291,Channammanakere Achu Kattu PS,ITTAMADU
7753_1292,Byatarayanapura  PS,PANTHRAPALYA
7753_1293,Byatarayanapura  PS,ATHMAJYOTHI NAGAR
7753_1294,Byatarayanapura  PS,PANTHRAPALYA
7753_1295,Byatarayanapura  PS,PANTHRAPALYA
7753_1296,East Zone Women PS,YESHAVSANTAPURA
7753_1297,Vijayanagar PS,M.C.LAYOUT
7753_1298,Basaveshwara Nagar PS,BHOVI COLONY
7753_1299,Basaveshwara Nagar PS,BHOVI COLONY
7753_1300,Mahalakshmipuram PS,J C NAGARA
7753_1301,Nandini Layout PS,KANTEERAVA STUDIO
7753_1302,R.M.C. Yard PS,Goraguntepalya Circle
7753_1303,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
7753_1305,Gangammana Gudi PS,KAMMAGONDANAHALLI
7753_1306,Gangammana Gudi PS,KAMMAGONDANAHALLI
7753_1307,Gangammana Gudi PS,KAMMAGONDANAHALLI
7753_1308,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
7753_1309,Gangammana Gudi PS,GANGAMMA CIRCLE JALAHALLI POST
7753_1325,Gangammana Gudi PS,KAMMAGONDANAHALLI
7753_1326,R.M.C. Yard PS,Goraguntepalya Circle
7753_7753,Nandini Layout PS,KANTEERAVA STUDIO
7754_1211,Kumaraswamy Layout Traffic PS,BRUNDAVAN GARDEN
7754_1214,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7754_1288,Thalaghattapura PS,Uttari
7754_1289,Kumaraswamy Layout Traffic PS,SRINIVASA THEATER
7754_1290,Subramanyapura PS,ROYAL COUNTY
7754_1291,Subramanyapura PS,CHIKKALLASANDRA
7754_1292,Jnanabharathi PS,PAPAREDDYPALY
7754_1294,Byatarayanapura  PS,SATELITE BUS STAND
7754_1295,Byatarayanapura  PS,SATELITE BUS STAND
7754_1296,Byatarayanapura  PS,Kasturi Ba Nagar
7754_1297,Vijayanagar PS,BINNY LAYOUT
7754_1298,Basaveshwara Nagar PS,BHOVI COLONY
7754_1299,Basaveshwara Nagar PS,SHIVANAGARA
7754_1300,Mahalakshmipuram PS,Mahalakshmi Puram
7754_1301,Mahalakshmipuram PS,Mahalakshmi layout
7754_1302,R.M.C. Yard PS,Relaince market
7754_1303,Yeshwanthapura PS,CHOWDESHWARI BUS STAND
7754_1304,Yeshwanthapura PS,CHOWDESHWARI BUS STAND
7754_1305,Gangammana Gudi PS,KAMMAGONDANAHALLI
7754_1306,Gangammana Gudi PS,SIDDARTHANAGAR PEENYA PLANTATION
7754_1307,Gangammana Gudi PS,GANGAMMA CIRCLE JALAHALLI POST
7754_1308,Vidyaranyapura PS,M.S.Palya
7754_1321,R.M.C. Yard PS,Relaince market
7754_1325,Sanjay Nagar PS,NAGASHETTYHALLI
7754_1365,R.M.C. Yard PS,Relaince market
7754_1399,Mahalakshmipuram PS,Geleyara balaga
7755_1214,Kumaraswamy Layout Traffic PS,LAVAKUSHAPARK
7755_1240,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7755_1287,Subramanyapura PS,CHUNCHGHTTA
7755_1288,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7755_1289,Subramanyapura PS,P.P.Layout
7755_1290,Subramanyapura PS,BRANDAVAN LAYOUT
7755_1291,Subramanyapura PS,BRANDAVAN LAYOUT
7755_1292,Channammanakere Achu Kattu PS,KAMAKYA LAYOUT
7755_1295,Chamarajpet PS,RUDRAPPA GARDEN
7755_1296,Kempapura Agrahara PS,Cholurpalya
7755_1297,Magadi Road Traffic PS,rajaji nagar
7755_1298,Magadi Road Traffic PS,Rajaji nagar
7755_1299,Subramanyanagar PS,RAJAJINAGAR R BLOCK
7755_1300,Subramanyanagar PS,RAJAJINAGAR D BLOCK
7755_1301,Yeshwanthapura PS,L.N. COLONY
7755_1302,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
7755_1303,Yeshwanthapura PS,SBM COLONY
7755_1304,Jalahalli PS,BALAJI NARSING HOME
7755_1305,Gangammana Gudi PS,GANGAMMA CIRCLE JALAHALLI POST
7755_1308,Vidyaranyapura PS,AMS LAYOUT
7755_1309,Vidyaranyapura PS,M.S.Palya
7755_1321,R.M.C. Yard PS,Marappanapalya
7755_1337,Yeshwanthapura PS,JAYARAM COLONY
7755_7755,Yeshwanthapura PS,JAYARAM COLONY
7756_1209,Basaveshwara Nagar PS,BEML LAYOUT
7756_1240,Kumaraswamy Layout Traffic PS,KOTHANOORU DINNE
7756_1285,Kempapura Agrahara PS,Magadi Road
7756_1287,Subramanyapura PS,ROYAL COUNTY
7756_1288,Subramanyapura PS,KONANAKUNTE
7756_1289,Subramanyapura PS,BRANDAVAN LAYOUT
7756_1290,Kumaraswamy Layout PS,iliyaz nagar
7756_1291,Kumaraswamy Layout Traffic PS,K.S.LAYOUT JUCTION
7756_1293,Basavanagudi PS,N.R COLONY
7756_1294,Basavanagudi PS,K.R ROAD
7756_1295,Kumaraswamy Layout Traffic PS,P.P LAYOUT
7756_1296,Cottonpet PS,Bhakshi Garden
7756_1297,Kempapura Agrahara PS,Magadi Road
7756_1298,Srirampura PS,SRIRAMPURA
7756_1299,Subramanyanagar PS,GAYATHRINAGAR
7756_1300,Subramanyanagar PS,GAYATHRINAGAR
7756_1301,Sadashivanagar PS,INDIAN INSTITUTE OF SCIENCE
7756_1302,Yeshwanthapura PS,Subhedhar Palya
7756_1303,Yeshwanthapura PS,JAYARAM COLONY
7756_1304,Sanjay Nagar PS,ASHRAMA COLONY
7756_1305,Vidyaranyapura PS,Doddabommasandra
7756_1306,Vidyaranyapura PS,Doddabommasandra
7756_1309,Basaveshwara Nagar PS,BEML LAYOUT
7756_1325,Yeshwanthapura PS,JAYARAM COLONY
7756_288,Konanakunte PS,MYSORE BANK COLONY
7756_7756,Subramanyanagar PS,GAYATHRINAGAR
7757_1221,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7757_1242,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7757_1257,Chandra Layout PS,CANARA BANK COLONY
7757_1286,Konanakunte PS,KOTHANURA VILLAGE
7757_1287,Kumaraswamy Layout Traffic PS,KOTHANOORU DINNE
7757_1288,Subramanyapura PS,VALLABHANAGAR
7757_1289,Subramanyapura PS,R.B.I LAYOUT
7757_1290,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7757_1291,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7757_1293,Basavanagudi PS,VSOUTH CROSS ROAD
7757_1294,Basavanagudi PS,N.R COLONY
7757_1295,Kalasipalya PS,NEW PATNOOLPET
7757_1296,Kalasipalya PS,KALASIPALYA BUS STAND
7757_1297,Cottonpet PS,Goodshed Road
7757_1298,Upparpet PS,K.G. ROAD
7757_1299,Vyalikaval PS,Pipeline
7757_1300,Sadashivanagar PS,SADASHIVANAGAR
7757_1301,Sadashivanagar PS,INDIAN INSTITUTE OF SCIENCE
7757_1302,Sanjay Nagar PS,ASHRAMA COLONY
7757_1303,Sanjay Nagar PS,ASHRAMA COLONY
7757_1304,Sanjay Nagar PS,NAGASHETTYHALLI
7757_1307,Sanjay Nagar PS,U.A.S LAYOUT
7757_1309,Yelahanka PS,Allalasandra
7757_1345,Sanjay Nagar PS,NAGASHETTYHALLI
7757_304,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
7757_7757,Vyalikaval PS,MARUTHI EXTN
7758_1218,Kumaraswamy Layout Traffic PS,CHUNCHAGATTA MAIN ROAD
7758_1259,Siddapura PS,T MARIYAPPA ROAD
7758_1281,Commercial Street PS,Bowring Hospital Road
7758_1286,Subramanyapura PS,ROYAL COUNTY
7758_1287,Subramanyapura PS,ROYAL COUNTY
7758_1288,Subramanyapura PS,R.B.I LAYOUT
7758_1289,Subramanyapura PS,CHIKKALLASANDRA
7758_1292,Jayanagar PS,JAYANAGAR
7758_1294,Basavanagudi PS,RANOJI RAO ROAD
7758_1295,Kalasipalya PS,DODDAMAVALLI
7758_1296,Kalasipalya PS,SHAMBUPALYA
7758_1297,Vidhana Soudha PS,M.S.Building
7758_1299,Vyalikaval PS,DNR LAYOUT
7758_1300,Sadashivanagar PS,SADASHIVANAGAR
7758_1301,Sadashivanagar PS,SADASHIVANAGAR
7758_1302,Sadashivanagar PS,SADASHIVANAGAR
7758_1303,Sanjay Nagar PS,U.A.S LAYOUT
7758_1304,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
7758_1364,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
7758_7758,Kalasipalya PS,DODDAMAVALLI
7759_1259,Vyalikaval PS,DNR LAYOUT
7759_1290,Mico Layout PS,BTM SECOND STAGE
7759_1291,Basavanagudi PS,RANOJI RAO ROAD
7759_1295,Ashoknagar PS,Shanthinagar
7759_1296,Sampangiramanagar PS,K.H.ROAD
7759_1297,Cubbon Park PS,Cubbon Park
7759_1298,Cubbon Park PS,Cunningham Road
7759_1299,J.C. Nagar PS,JAYAMAHAL
7759_1300,J.C. Nagar PS,BENSON TOWN
7759_1301,J.C. Nagar PS,JC NAGAR MAIN ROAD
7759_1302,R.T. Nagar PS,GANGANAGAR
7759_1303,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
7759_1304,Hebbal PS,Hebbala village
7759_7735,Cubbon Park PS,St. Marks Road
775_1301,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
7760_1289,Ashoknagar PS,Central Street
7760_1290,Mico Layout PS,BILEKAHALLI
7760_1291,Mico Layout PS,BTM SECOND STAGE
7760_1292,Mico Layout PS,TAVAREKERE
7760_1293,Adugodi PS,ADUGODI POLICE QUTRESS
7760_1294,Adugodi PS,LAKKASANDRA EXTENSION
7760_1295,Ashoknagar PS,Central Street
7760_1296,Ashoknagar PS,M.G.ROAD
7760_1297,Cubbon Park PS,RHP ROAD
7760_1298,Commercial Street PS,GEM PLAZA SAFINA FLAZA ANDREW'S CHURCH
7760_1299,J.C. Nagar PS,BENSON TOWN
7760_1302,Hebbal PS,Manorayanapalya
7760_1303,Hebbal PS,Manorayanapalya
7760_1310,East Zone Women PS,HEBBALA PS
7760_1313,Yelahanka PS,Kattigenahalli kere
7760_7760,Adugodi PS,CHANDRAPPA NAGARA
7761_1218,Kumaraswamy Layout Traffic PS,ILIYAZ NAGARA
7761_1293,Vijayanagar PS,PRASANTHANAGARA
7761_1295,Ashoknagar PS,Central Street
7761_1296,Ashoknagar PS,Ashoknagar
7761_1297,Ashoknagar PS,Ashoknagar
7761_1298,Commercial Street PS,Dhobighat
7761_1299,Commercial Street PS,Dhobighat
7761_1307,Yelahanka PS,Gandhinagara
7761_1313,Yelahanka PS,Bagaloore cross
7761_7761,Viveknagar PS,ORC Road
7762_1293,Viveknagar PS,Ejipura
7762_1294,Viveknagar PS,Ejipura
7762_1295,Viveknagar PS,Ejipura
7762_1296,Halasur PS,Gowthampur
7762_1297,Halasur PS,Andra line
7762_1298,Halasur Traffic PS,Murphy Road
7762_1301,Banaswadi PS,Lingarajpura
7762_1399,Hennur PS,HBR LAYOUT
7763_1292,Ashoknagar PS,ROSE GARDEN NEELASANDRA
7763_1293,Viveknagar PS,Friends Colony
7763_1294,Viveknagar PS,Friends Colony
7763_1295,Halasur PS,domlur layout
7763_1296,Halasur PS,Domlur Village
7763_1299,Byappanahalli PS,Old byappanahalli
7763_1300,Banaswadi PS,chikkabanasawadi
7763_1301,Banaswadi PS,Lingarajpura
7763_1302,Banaswadi PS,kammanahalli main road
7763_1305,Banasawadi Traffic PS,thanisandra main road
7763_1311,Yelahanka PS,Kattigenahalli kere
7764_1296,Ashoknagar PS,Central Street
7764_1297,Indiranagar PS,INDIRANAGAR
7764_1298,Byappanahalli PS,N G E F
7764_1299,Byappanahalli PS,Old byappanahalli
7764_1300,Banaswadi PS,subbaiahnapalya
7764_1301,Banaswadi PS,Sena Vihar
7765_1295,Jeevan Bheemanagar PS,Church Street and Sriramanagari
7765_1297,Byappanahalli PS,GM PALYA
7765_1298,Byappanahalli PS,Byrasandra
7765_1299,Byappanahalli PS,Benniganahalli
7765_1300,Ramamurthy Nagar PS,OMBR LAYOUT
7765_1301,Banaswadi PS,Dodda Banasawadi
7765_1302,Hennur PS,Babusabpalya
7765_1396,Byappanahalli PS,N G E F
7765_7765,Jeevan Bheemanagar PS,KPWD NAL Quarters JB Nagar
7766_1278,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7766_1297,Byappanahalli PS,G.M Palya
7766_1298,Byappanahalli PS,G.M Palya
7766_1299,Byappanahalli PS,N G E F
7766_1300,K.R.Puram Traffic PS,KASTHURI NAGARA
7766_1354,R.M.C. Yard PS,Marappanapalya
7766_7766,Byappanahalli PS,Benniganahalli
7767_1221,Kumaraswamy Layout Traffic PS,PATALAMMA TEMPLE
7767_1297,Byappanahalli PS,KAGGADASAPURA VILLAGE
7767_1298,Byappanahalli PS,KAGGADASAPURA VILLAGE
7767_1301,K.R. Puram PS,T.C.PALYA
7767_1302,K.R. Puram PS,T.C.PALYA
7768_1222,Kumaraswamy Layout Traffic PS,ILIYAZ NAGARA
7768_1277,Byappanahalli PS,KAGGADASAPURA VILLAGE
7768_1297,Byappanahalli PS,KAGGADASAPURA VILLAGE
7768_1298,Byappanahalli PS,KAGGADASAPURA VILLAGE
7768_1300,K.R. Puram PS,AMBEDKAR NAGARA
7768_1301,K.R. Puram PS,k.r.pura
7768_1302,K.R. Puram PS,K.R.PURA
7768_1322,Devanahalli PS,MADDAIAH STREET
7769_1300,K.R. Puram PS,V.B. LAYOUT
7769_1301,K.R. Puram PS,T.C.PALYA
7769_1302,K.R. Puram PS,T.C.PALYA
7769_1303,K.R. Puram PS,T.C.PALYA
7769_7769,K.R. Puram PS,DEVASANDRA MAIN ROAD
7770_1300,K.R. Puram PS,DEVASANDRA MAIN ROAD
7770_1301,K.R. Puram PS,K.R.PURA
7770_1302,K.R. Puram PS,K.R.PURA
7770_1324,Devanahalli PS,MADDAIAH STREET
7771_1288,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
7771_1293,Varthur PS,GUNJUR BALAGERE GUNJUROALYA
7771_1294,Varthur PS,R G HALLI SIIAPURA TUBARAHALLI
7771_1298,K.R.Puram Traffic PS,GOPALAN SCHOOL
7771_1300,K.R. Puram PS,HOODI ROAD
7771_1301,K.R. Puram PS,K.R.PURA
7771_1303,K.R. Puram PS,K.R.PURA
7771_1324,Devanahalli PS,GIRIYAMMA CIRCEL
7771_1325,Devanahalli PS,GIRIYAMMA CIRCEL
7771_7771,Varthur PS,R G HALLI SIIAPURA TUBARAHALLI
7772_1288,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
7772_1290,Varthur PS,KACHAMANAHALLI MULLURU CIHICKBALANDURU
7772_1295,Varthur PS,R G HALLI SIIAPURA TUBARAHALLI
7773_1289,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
7773_1291,Varthur PS,KACHAMANAHALLI MULLURU CIHICKBALANDURU
7774_1292,Varthur PS,GUNJUR BALAGERE GUNJUROALYA
7774_1293,Varthur PS,VARTHUR
7774_1294,Varthur PS,VARTHUR
7774_1295,Varthur PS,R G HALLI SIIAPURA TUBARAHALLI
7774_1322,Devanahalli PS,GIRIYAMMA CIRCEL
7774_1385,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
7774_7774,Varthur PS,VARTHUR
7775_1293,Varthur PS,VARTHUR
7777_1257,Cottonpet PS,Bhakshi Garden
7777_1296,Cottonpet PS,Police Road
7777_1303,Kadugodi PS,KANNAMANGALA
7778_1212,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7790_1295,Ashoknagar PS,CHRISTIAN CEMENTRY BOTH SIDE
7795_1232,Mahalakshmipuram PS,J C NAGARA
7795_1304,Yeshwanthapura PS,CHOWDESHWARI BUS STAND
7797_1261,Ashoknagar PS,ROSE GARDEN NEELASANDRA
7798_1260,Commercial Street PS,IBRAHIM SAHEB STREET
7850_1354,Cubbon Park PS,St. Marks Road
823_6825,Mico Layout PS,BILEKAHALLI
828_8824,Mico Layout PS,BILEKAHALLI
832_8835,Mico Layout PS,BTM SECOND STAGE
940_5599,Rajajinagar Traffic PS,Twelth main road
9526_3895,Kamakshipalya PS,MEENAKSHINAGAR SHARADA COLONY
